model,lang,family,derived,fertility,boundary_recall,n_gold_boundaries
google/gemma-2-2b,ca,pre_in,immortal,1,0.0,1
google/gemma-2-2b,ca,pre_in,invisible,1,0.0,1
google/gemma-2-2b,ca,pre_in,incapaç,3,1.0,1
google/gemma-2-2b,ca,pre_in,innecessari,3,1.0,1
google/gemma-2-2b,ca,pre_in,insegur,3,1.0,1
google/gemma-2-2b,ca,pre_in,inactiu,3,1.0,1
google/gemma-2-2b,ca,pre_in,inoportú,3,0.0,1
google/gemma-2-2b,ca,verb_reg,canto,1,0.0,1
google/gemma-2-2b,ca,verb_reg,parlo,2,0.0,1
google/gemma-2-2b,ca,verb_reg,miro,1,0.0,1
google/gemma-2-2b,ca,verb_reg,compro,2,0.0,1
google/gemma-2-2b,ca,verb_reg,treballo,2,0.0,1
google/gemma-2-2b,ca,verb_reg,estudio,1,0.0,1
google/gemma-2-2b,ca,verb_reg,escolto,3,0.0,1
google/gemma-2-2b,ca,verb_reg,ballo,1,0.0,1
google/gemma-2-2b,ca,verb_reg,nedo,2,1.0,1
google/gemma-2-2b,ca,verb_reg,camino,1,0.0,1
google/gemma-2-2b,ca,verb_reg,cuino,2,0.0,1
google/gemma-2-2b,ca,verb_reg,salto,2,0.0,1
google/gemma-2-2b,ca,verb_reg,entro,1,0.0,1
google/gemma-2-2b,ca,verb_reg,porto,1,0.0,1
google/gemma-2-2b,ca,verb_reg,ajudo,2,0.0,1
google/gemma-2-2b,ca,verb_alt,puc,2,1.0,0
google/gemma-2-2b,ca,verb_alt,vull,2,1.0,0
google/gemma-2-2b,ca,verb_alt,tinc,2,1.0,0
google/gemma-2-2b,ca,verb_alt,vinc,2,1.0,0
google/gemma-2-2b,ca,verb_alt,dic,1,1.0,0
google/gemma-2-2b,ca,verb_alt,duc,1,1.0,0
google/gemma-2-2b,ca,verb_alt,bec,1,1.0,0
google/gemma-2-2b,ca,verb_alt,caic,2,1.0,0
google/gemma-2-2b,ca,verb_alt,crec,2,1.0,0
google/gemma-2-2b,ca,verb_alt,visc,2,1.0,0
google/gemma-2-2b,ca,verb_alt,prenc,2,1.0,0
google/gemma-2-2b,ca,verb_alt,escric,3,1.0,0
google/gemma-2-2b,ca,verb_alt,cullo,2,1.0,0
google/gemma-2-2b,ca,verb_alt,cuso,2,1.0,0
google/gemma-2-2b,ca,verb_alt,surto,2,1.0,0
google/gemma-2-2b,ca,verb_supl,sóc,2,1.0,0
google/gemma-2-2b,ca,verb_supl,vaig,1,1.0,0
google/gemma-2-2b,ca,verb_supl,faig,2,1.0,0
google/gemma-2-2b,ca,verb_supl,estic,1,1.0,0
google/gemma-2-2b,ca,verb_supl,he,1,1.0,0
google/gemma-2-2b,ca,verb_supl,sé,1,1.0,0
google/gemma-2-2b,ca,verb_supl,veig,2,1.0,0
google/gemma-2-2b,ca,nom_cio_d1,realització,2,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,globalització,2,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,organització,2,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,modernització,2,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,nacionalització,2,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,privatització,3,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,actualització,2,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,legalització,2,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,normalització,2,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,centralització,2,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,automatització,2,0.0,1
google/gemma-2-2b,ca,nom_cio_d1,digitalització,2,0.0,1
google/gemma-4-E2B,ca,ment,ràpidament,3,0.0,1
google/gemma-4-E2B,ca,ment,lentament,2,0.0,1
google/gemma-4-E2B,ca,ment,clarament,2,0.0,1
google/gemma-4-E2B,ca,ment,fàcilment,4,1.0,1
google/gemma-4-E2B,ca,ment,difícilment,4,1.0,1
google/gemma-4-E2B,ca,ment,fortament,2,0.0,1
google/gemma-4-E2B,ca,ment,dolçament,3,0.0,1
google/gemma-4-E2B,ca,ment,tristament,3,0.0,1
google/gemma-4-E2B,ca,ment,netament,2,0.0,1
google/gemma-4-E2B,ca,ment,segurament,3,0.0,1
google/gemma-4-E2B,ca,ment,precisament,3,0.0,1
google/gemma-4-E2B,ca,ment,normalment,2,1.0,1
google/gemma-4-E2B,ca,ment,generalment,2,1.0,1
google/gemma-4-E2B,ca,ment,públicament,3,0.0,1
google/gemma-4-E2B,ca,ment,bàsicament,4,0.0,1
google/gemma-4-E2B,ca,ment,directament,2,0.0,1
google/gemma-4-E2B,ca,ment,profundament,3,0.0,1
google/gemma-4-E2B,ca,ment,intensament,2,0.0,1
google/gemma-4-E2B,ca,ment,exactament,2,0.0,1
google/gemma-4-E2B,ca,ment,perfectament,2,0.0,1
google/gemma-4-E2B,ca,ment,absolutament,3,0.0,1
google/gemma-4-E2B,ca,ment,relativament,3,0.0,1
google/gemma-4-E2B,ca,ment,seriosament,3,0.0,1
google/gemma-4-E2B,ca,ment,nerviosament,3,0.0,1
google/gemma-4-E2B,ca,ment,lliurement,2,0.0,1
google/gemma-4-E2B,ca,ment,alegrement,3,0.0,1
google/gemma-4-E2B,ca,ment,simplement,2,0.0,1
google/gemma-4-E2B,ca,ment,possiblement,2,1.0,1
google/gemma-4-E2B,ca,ment,evidentment,2,1.0,1
google/gemma-4-E2B,ca,ment,recentment,2,1.0,1
google/gemma-4-E2B,ca,ment,urgentment,2,1.0,1
google/gemma-4-E2B,ca,ment,atentament,3,0.0,1
google/gemma-4-E2B,ca,ment,fredament,2,0.0,1
google/gemma-4-E2B,ca,ment,antigament,3,0.0,1
google/gemma-4-E2B,ca,ment,llargament,3,0.0,1
google/gemma-4-E2B,ca,ment,curtament,3,0.0,1
google/gemma-4-E2B,ca,ment,ricament,2,0.0,1
google/gemma-4-E2B,ca,ment,novament,2,0.0,1
google/gemma-4-E2B,ca,ment,greument,2,0.0,1
google/gemma-4-E2B,ca,ment,amplament,2,0.0,1
google/gemma-4-E2B,ca,dim_et,gatet,2,1.0,1
google/gemma-4-E2B,ca,dim_et,caseta,2,1.0,1
google/gemma-4-E2B,ca,dim_et,finestreta,3,0.0,1
google/gemma-4-E2B,ca,dim_et,tauleta,2,0.0,1
google/gemma-4-E2B,ca,dim_et,llibret,2,0.0,1
google/gemma-4-E2B,ca,dim_et,arbret,2,0.0,1
google/gemma-4-E2B,ca,dim_et,gotet,2,1.0,1
google/gemma-4-E2B,ca,dim_et,nenet,2,1.0,1
google/gemma-4-E2B,ca,dim_et,ocellet,3,0.0,1
google/gemma-4-E2B,ca,dim_et,floreta,3,0.0,1
google/gemma-4-E2B,ca,dim_et,porteta,2,1.0,1
google/gemma-4-E2B,ca,dim_et,peuet,2,0.0,1
google/gemma-4-E2B,ca,dim_et,cotxet,3,1.0,1
google/gemma-4-E2B,ca,dim_et,llitet,2,0.0,1
google/gemma-4-E2B,ca,dim_et,pontet,2,1.0,1
google/gemma-4-E2B,ca,dim_et,ditet,2,0.0,1
google/gemma-4-E2B,ca,dim_et,ullet,2,0.0,1
google/gemma-4-E2B,ca,dim_et,caminet,3,1.0,1
google/gemma-4-E2B,ca,dim_et,jardinet,3,0.0,1
google/gemma-4-E2B,ca,dim_et,momentet,2,1.0,1
google/gemma-4-E2B,ca,dim_et,trenet,2,1.0,1
google/gemma-4-E2B,ca,dim_et,paperet,2,1.0,1
google/gemma-4-E2B,ca,dim_et,platet,2,1.0,1
google/gemma-4-E2B,ca,dim_et,piset,2,1.0,1
google/gemma-4-E2B,ca,dim_et,ramet,2,1.0,1
google/gemma-4-E2B,ca,dim_et,filet,2,0.0,1
google/gemma-4-E2B,ca,dim_et,cadireta,3,0.0,1
google/gemma-4-E2B,ca,dim_et,horeta,2,0.0,1
google/gemma-4-E2B,ca,dim_et,camiseta,1,0.0,1
google/gemma-4-E2B,ca,dim_et,cullereta,3,1.0,1
google/gemma-4-E2B,ca,agent_dor,treballador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,jugador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,pescador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,comprador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,ballador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,nedador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,educador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,programador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,administrador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,governador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,caçador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,creador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,comptador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,explorador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,investigador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,organitzador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,dissenyador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,comunicador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,presentador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,entrenador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,ordenador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,gravador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,regador,2,0.0,1
google/gemma-4-E2B,ca,agent_dor,comprovador,3,0.0,1
google/gemma-4-E2B,ca,agent_dor,exportador,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,educació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,informació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,creació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,formació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,comunicació,3,0.0,1
google/gemma-4-E2B,ca,nom_cio,organització,3,0.0,1
google/gemma-4-E2B,ca,nom_cio,administració,3,0.0,1
google/gemma-4-E2B,ca,nom_cio,presentació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,preparació,3,0.0,1
google/gemma-4-E2B,ca,nom_cio,situació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,continuació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,actuació,3,0.0,1
google/gemma-4-E2B,ca,nom_cio,aplicació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,associació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,celebració,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,circulació,3,0.0,1
google/gemma-4-E2B,ca,nom_cio,declaració,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,generació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,importació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,exportació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,modificació,3,0.0,1
google/gemma-4-E2B,ca,nom_cio,negociació,3,0.0,1
google/gemma-4-E2B,ca,nom_cio,observació,2,0.0,1
google/gemma-4-E2B,ca,nom_cio,participació,2,0.0,1
google/gemma-4-E2B,ca,plural,gats,2,0.0,1
google/gemma-4-E2B,ca,plural,llibres,2,0.0,1
google/gemma-4-E2B,ca,plural,cotxes,2,0.0,1
google/gemma-4-E2B,ca,plural,arbres,2,0.0,1
google/gemma-4-E2B,ca,plural,colors,1,0.0,1
google/gemma-4-E2B,ca,plural,flors,2,0.0,1
google/gemma-4-E2B,ca,plural,ocells,2,0.0,1
google/gemma-4-E2B,ca,plural,carrers,3,0.0,1
google/gemma-4-E2B,ca,plural,ponts,2,1.0,1
google/gemma-4-E2B,ca,plural,peixos,2,0.0,1
google/gemma-4-E2B,ca,plural,calaixos,2,0.0,1
google/gemma-4-E2B,ca,plural,despatxos,3,1.0,1
google/gemma-4-E2B,ca,plural,textos,2,1.0,1
google/gemma-4-E2B,ca,plural,gasos,2,1.0,1
google/gemma-4-E2B,ca,plural,cels,2,0.0,1
google/gemma-4-E2B,ca,plural,trens,2,0.0,1
google/gemma-4-E2B,ca,plural,llums,2,0.0,1
google/gemma-4-E2B,ca,plural,jardins,3,0.0,1
google/gemma-4-E2B,ca,plural,rius,1,0.0,1
google/gemma-4-E2B,ca,plural,peus,2,0.0,1
google/gemma-4-E2B,ca,plural,museus,2,0.0,1
google/gemma-4-E2B,ca,plural,taxis,2,0.0,1
google/gemma-4-E2B,ca,plural,dits,2,0.0,1
google/gemma-4-E2B,ca,plural,plats,1,0.0,1
google/gemma-4-E2B,ca,plural,moments,2,0.0,1
google/gemma-4-E2B,ca,plural,papers,1,0.0,1
google/gemma-4-E2B,ca,plural,pisos,2,1.0,1
google/gemma-4-E2B,ca,plural,braços,2,0.0,1
google/gemma-4-E2B,ca,plural,discos,1,0.0,1
google/gemma-4-E2B,ca,plural,boscos,2,0.0,1
google/gemma-4-E2B,ca,verb_em,cantem,2,1.0,1
google/gemma-4-E2B,ca,verb_em,parlem,2,0.0,1
google/gemma-4-E2B,ca,verb_em,treballem,3,0.0,1
google/gemma-4-E2B,ca,verb_em,mirem,2,0.0,1
google/gemma-4-E2B,ca,verb_em,estudiem,3,1.0,1
google/gemma-4-E2B,ca,verb_em,comprem,2,0.0,1
google/gemma-4-E2B,ca,verb_em,ballem,2,0.0,1
google/gemma-4-E2B,ca,verb_em,nedem,2,1.0,1
google/gemma-4-E2B,ca,verb_em,caminem,3,1.0,1
google/gemma-4-E2B,ca,verb_em,escoltem,2,0.0,1
google/gemma-4-E2B,ca,verb_em,cuinem,2,0.0,1
google/gemma-4-E2B,ca,verb_em,dibuixem,4,1.0,1
google/gemma-4-E2B,ca,verb_em,saltem,2,1.0,1
google/gemma-4-E2B,ca,verb_em,entrem,2,0.0,1
google/gemma-4-E2B,ca,verb_em,portem,2,1.0,1
google/gemma-4-E2B,ca,verb_em,trobem,2,0.0,1
google/gemma-4-E2B,ca,verb_em,ajudem,2,0.0,1
google/gemma-4-E2B,ca,verb_em,preguntem,3,1.0,1
google/gemma-4-E2B,ca,verb_em,contestem,2,1.0,1
google/gemma-4-E2B,ca,verb_em,visitem,2,0.0,1
google/gemma-4-E2B,ca,verb_em,dinem,2,1.0,1
google/gemma-4-E2B,ca,verb_em,sopem,2,1.0,1
google/gemma-4-E2B,ca,verb_em,arribem,3,1.0,1
google/gemma-4-E2B,ca,verb_em,guanyem,3,1.0,1
google/gemma-4-E2B,ca,verb_em,pensem,2,0.0,1
google/gemma-4-E2B,ca,gender_a,gata,2,0.0,1
google/gemma-4-E2B,ca,gender_a,noia,2,0.0,1
google/gemma-4-E2B,ca,gender_a,nena,2,0.0,1
google/gemma-4-E2B,ca,gender_a,filla,2,0.0,1
google/gemma-4-E2B,ca,gender_a,professora,3,0.0,1
google/gemma-4-E2B,ca,gender_a,senyora,3,0.0,1
google/gemma-4-E2B,ca,gender_a,doctora,2,1.0,1
google/gemma-4-E2B,ca,gender_a,alumna,2,0.0,1
google/gemma-4-E2B,ca,gender_a,cosina,2,0.0,1
google/gemma-4-E2B,ca,gender_a,tieta,2,0.0,1
google/gemma-4-E2B,ca,gender_a,mestra,2,0.0,1
google/gemma-4-E2B,ca,gender_a,sogra,2,0.0,1
google/gemma-4-E2B,ca,gender_a,pintora,2,0.0,1
google/gemma-4-E2B,ca,gender_a,escriptora,3,0.0,1
google/gemma-4-E2B,ca,gender_a,directora,2,0.0,1
google/gemma-4-E2B,ca,gender_a,treballadora,3,0.0,1
google/gemma-4-E2B,ca,gender_a,jugadora,2,0.0,1
google/gemma-4-E2B,ca,gender_a,monitora,2,1.0,1
google/gemma-4-E2B,ca,gender_a,germana,2,0.0,1
google/gemma-4-E2B,ca,gender_a,companya,2,0.0,1
google/gemma-4-E2B,ca,gender_a,reina,2,0.0,1
google/gemma-4-E2B,ca,gender_a,xicota,3,0.0,1
google/gemma-4-E2B,ca,gender_a,candidata,3,0.0,1
google/gemma-4-E2B,ca,gender_a,conilla,2,0.0,1
google/gemma-4-E2B,ca,gender_a,enginyera,3,0.0,1
google/gemma-4-E2B,en,ly,quickly,1,0.0,1
google/gemma-4-E2B,en,ly,slowly,2,1.0,1
google/gemma-4-E2B,en,ly,clearly,1,0.0,1
google/gemma-4-E2B,en,ly,easily,1,0.0,1
google/gemma-4-E2B,en,ly,happily,2,0.0,1
google/gemma-4-E2B,en,ly,rapidly,2,1.0,1
google/gemma-4-E2B,en,ly,softly,2,1.0,1
google/gemma-4-E2B,en,ly,strongly,1,0.0,1
google/gemma-4-E2B,en,ly,perfectly,2,1.0,1
google/gemma-4-E2B,en,ly,absolutely,1,0.0,1
google/gemma-4-E2B,en,ly,exactly,1,0.0,1
google/gemma-4-E2B,en,ly,directly,1,0.0,1
google/gemma-4-E2B,en,ly,seriously,1,0.0,1
google/gemma-4-E2B,en,ly,nervously,2,0.0,1
google/gemma-4-E2B,en,ly,generally,1,0.0,1
google/gemma-4-E2B,en,ly,normally,1,0.0,1
google/gemma-4-E2B,en,ly,deeply,2,1.0,1
google/gemma-4-E2B,en,ly,briefly,2,1.0,1
google/gemma-4-E2B,en,ly,strangely,3,0.0,1
google/gemma-4-E2B,en,ly,really,1,0.0,1
google/gemma-4-E2B,en,ly,carefully,2,0.0,1
google/gemma-4-E2B,en,ly,quietly,2,1.0,1
google/gemma-4-E2B,en,ly,brightly,2,1.0,1
google/gemma-4-E2B,en,ly,calmly,3,1.0,1
google/gemma-4-E2B,en,ly,finally,1,0.0,1
google/gemma-4-E2B,en,ly,usually,1,0.0,1
google/gemma-4-E2B,en,ly,actually,1,0.0,1
google/gemma-4-E2B,en,ly,completely,1,0.0,1
google/gemma-4-E2B,en,ly,safely,2,0.0,1
google/gemma-4-E2B,en,ly,nicely,2,0.0,1
google/gemma-4-E2B,en,ly,closely,2,0.0,1
google/gemma-4-E2B,en,ly,widely,2,0.0,1
google/gemma-4-E2B,en,ly,rarely,2,1.0,1
google/gemma-4-E2B,en,ly,lately,2,0.0,1
google/gemma-4-E2B,en,ly,freely,2,0.0,1
google/gemma-4-E2B,en,ly,loudly,2,1.0,1
google/gemma-4-E2B,en,ly,sadly,2,1.0,1
google/gemma-4-E2B,en,ly,kindly,2,1.0,1
google/gemma-4-E2B,en,ly,warmly,2,1.0,1
google/gemma-4-E2B,en,ly,coldly,2,1.0,1
google/gemma-4-E2B,en,agent_er,teacher,1,0.0,1
google/gemma-4-E2B,en,agent_er,player,1,0.0,1
google/gemma-4-E2B,en,agent_er,worker,1,0.0,1
google/gemma-4-E2B,en,agent_er,singer,1,0.0,1
google/gemma-4-E2B,en,agent_er,writer,1,0.0,1
google/gemma-4-E2B,en,agent_er,reader,1,0.0,1
google/gemma-4-E2B,en,agent_er,driver,1,0.0,1
google/gemma-4-E2B,en,agent_er,painter,1,0.0,1
google/gemma-4-E2B,en,agent_er,builder,1,0.0,1
google/gemma-4-E2B,en,agent_er,dancer,1,0.0,1
google/gemma-4-E2B,en,agent_er,farmer,1,0.0,1
google/gemma-4-E2B,en,agent_er,baker,2,0.0,1
google/gemma-4-E2B,en,agent_er,cleaner,2,1.0,1
google/gemma-4-E2B,en,agent_er,helper,1,0.0,1
google/gemma-4-E2B,en,agent_er,speaker,1,0.0,1
google/gemma-4-E2B,en,agent_er,listener,1,0.0,1
google/gemma-4-E2B,en,agent_er,reporter,1,0.0,1
google/gemma-4-E2B,en,agent_er,manager,1,0.0,1
google/gemma-4-E2B,en,agent_er,owner,1,0.0,1
google/gemma-4-E2B,en,agent_er,leader,1,0.0,1
google/gemma-4-E2B,en,agent_er,founder,1,0.0,1
google/gemma-4-E2B,en,agent_er,designer,1,0.0,1
google/gemma-4-E2B,en,agent_er,printer,1,0.0,1
google/gemma-4-E2B,en,agent_er,recorder,1,0.0,1
google/gemma-4-E2B,en,agent_er,trainer,1,0.0,1
google/gemma-4-E2B,en,nom_tion,education,1,0.0,1
google/gemma-4-E2B,en,nom_tion,information,1,0.0,1
google/gemma-4-E2B,en,nom_tion,creation,1,0.0,1
google/gemma-4-E2B,en,nom_tion,relation,1,0.0,1
google/gemma-4-E2B,en,nom_tion,formation,1,0.0,1
google/gemma-4-E2B,en,nom_tion,communication,1,0.0,1
google/gemma-4-E2B,en,nom_tion,organization,1,0.0,1
google/gemma-4-E2B,en,nom_tion,presentation,1,0.0,1
google/gemma-4-E2B,en,nom_tion,preparation,1,0.0,1
google/gemma-4-E2B,en,nom_tion,situation,1,0.0,1
google/gemma-4-E2B,en,nom_tion,location,1,0.0,1
google/gemma-4-E2B,en,nom_tion,operation,1,0.0,1
google/gemma-4-E2B,en,nom_tion,production,1,0.0,1
google/gemma-4-E2B,en,nom_tion,protection,1,0.0,1
google/gemma-4-E2B,en,nom_tion,collection,1,0.0,1
google/gemma-4-E2B,en,nom_tion,connection,1,0.0,1
google/gemma-4-E2B,en,nom_tion,selection,1,0.0,1
google/gemma-4-E2B,en,nom_tion,direction,1,0.0,1
google/gemma-4-E2B,en,nom_tion,introduction,1,0.0,1
google/gemma-4-E2B,en,nom_tion,reduction,1,0.0,1
google/gemma-4-E2B,en,nom_tion,translation,1,0.0,1
google/gemma-4-E2B,en,nom_tion,celebration,2,0.0,1
google/gemma-4-E2B,en,nom_tion,decoration,1,0.0,1
google/gemma-4-E2B,en,nom_tion,imagination,2,0.0,1
google/gemma-4-E2B,en,nom_tion,examination,1,0.0,1
google/gemma-4-E2B,en,plural_s,cats,1,0.0,1
google/gemma-4-E2B,en,plural_s,books,1,0.0,1
google/gemma-4-E2B,en,plural_s,trees,1,0.0,1
google/gemma-4-E2B,en,plural_s,dogs,1,0.0,1
google/gemma-4-E2B,en,plural_s,cars,1,0.0,1
google/gemma-4-E2B,en,plural_s,colors,1,0.0,1
google/gemma-4-E2B,en,plural_s,flowers,1,0.0,1
google/gemma-4-E2B,en,plural_s,tables,1,0.0,1
google/gemma-4-E2B,en,plural_s,doors,1,0.0,1
google/gemma-4-E2B,en,plural_s,birds,1,0.0,1
google/gemma-4-E2B,en,plural_s,rivers,1,0.0,1
google/gemma-4-E2B,en,plural_s,roads,1,0.0,1
google/gemma-4-E2B,en,plural_s,windows,1,0.0,1
google/gemma-4-E2B,en,plural_s,hands,1,0.0,1
google/gemma-4-E2B,en,plural_s,houses,1,0.0,1
google/gemma-4-E2B,en,plural_s,chairs,1,0.0,1
google/gemma-4-E2B,en,plural_s,phones,1,0.0,1
google/gemma-4-E2B,en,plural_s,schools,1,0.0,1
google/gemma-4-E2B,en,plural_s,friends,1,0.0,1
google/gemma-4-E2B,en,plural_s,gardens,2,0.0,1
google/gemma-4-E2B,en,plural_s,streets,1,0.0,1
google/gemma-4-E2B,en,plural_s,keys,1,0.0,1
google/gemma-4-E2B,en,plural_s,days,1,0.0,1
google/gemma-4-E2B,en,plural_s,years,1,0.0,1
google/gemma-4-E2B,en,plural_s,hours,1,0.0,1
google/gemma-4-E2B,en,plural_s,rooms,1,0.0,1
google/gemma-4-E2B,en,plural_s,words,1,0.0,1
google/gemma-4-E2B,en,plural_s,names,1,0.0,1
google/gemma-4-E2B,en,plural_s,games,1,0.0,1
google/gemma-4-E2B,en,plural_s,eyes,1,0.0,1
google/gemma-4-E2B,es,es_mente,rápidamente,3,0.0,1
google/gemma-4-E2B,es,es_mente,lentamente,2,0.0,1
google/gemma-4-E2B,es,es_mente,claramente,2,0.0,1
google/gemma-4-E2B,es,es_mente,directamente,2,0.0,1
google/gemma-4-E2B,es,es_mente,perfectamente,2,0.0,1
google/gemma-4-E2B,es,es_mente,exactamente,2,0.0,1
google/gemma-4-E2B,es,es_mente,absolutamente,3,0.0,1
google/gemma-4-E2B,es,es_mente,profundamente,3,0.0,1
google/gemma-4-E2B,es,es_mente,fácilmente,3,1.0,1
google/gemma-4-E2B,es,es_mente,difícilmente,3,0.0,1
google/gemma-4-E2B,es,es_mente,normalmente,2,1.0,1
google/gemma-4-E2B,es,es_mente,generalmente,2,1.0,1
google/gemma-4-E2B,es,es_mente,simplemente,2,0.0,1
google/gemma-4-E2B,es,es_mente,posiblemente,3,1.0,1
google/gemma-4-E2B,es,es_mente,fuertemente,3,0.0,1
google/gemma-4-E2B,es,es_mente,recientemente,2,0.0,1
google/gemma-4-E2B,es,es_cion,educación,2,0.0,1
google/gemma-4-E2B,es,es_cion,información,2,0.0,1
google/gemma-4-E2B,es,es_cion,creación,2,0.0,1
google/gemma-4-E2B,es,es_cion,formación,2,0.0,1
google/gemma-4-E2B,es,es_cion,comunicación,3,0.0,1
google/gemma-4-E2B,es,es_cion,organización,2,0.0,1
google/gemma-4-E2B,es,es_cion,presentación,2,0.0,1
google/gemma-4-E2B,es,es_cion,preparación,3,0.0,1
google/gemma-4-E2B,es,es_cion,situación,2,0.0,1
google/gemma-4-E2B,es,es_cion,generación,2,0.0,1
google/gemma-4-E2B,es,es_cion,celebración,2,0.0,1
google/gemma-4-E2B,es,es_cion,continuación,2,0.0,1
google/gemma-4-E2B,es,es_dor,trabajador,3,0.0,1
google/gemma-4-E2B,es,es_dor,jugador,2,0.0,1
google/gemma-4-E2B,es,es_dor,pescador,2,0.0,1
google/gemma-4-E2B,es,es_dor,comprador,3,0.0,1
google/gemma-4-E2B,es,es_dor,nadador,2,0.0,1
google/gemma-4-E2B,es,es_dor,educador,2,0.0,1
google/gemma-4-E2B,es,es_dor,programador,2,0.0,1
google/gemma-4-E2B,es,es_dor,administrador,2,0.0,1
google/gemma-4-E2B,es,es_dor,gobernador,3,0.0,1
google/gemma-4-E2B,es,es_dor,explorador,3,0.0,1
google/gemma-4-E2B,es,es_dor,organizador,2,0.0,1
google/gemma-4-E2B,es,es_dor,contador,1,0.0,1
google/gemma-4-E2B,es,es_dim,gatito,2,1.0,1
google/gemma-4-E2B,es,es_dim,perrito,2,0.0,1
google/gemma-4-E2B,es,es_dim,casita,2,1.0,1
google/gemma-4-E2B,es,es_dim,librito,2,0.0,1
google/gemma-4-E2B,es,es_dim,niñito,3,1.0,1
google/gemma-4-E2B,es,es_dim,mesita,2,1.0,1
google/gemma-4-E2B,es,es_dim,sillita,2,1.0,1
google/gemma-4-E2B,es,es_dim,papelito,3,1.0,1
google/gemma-4-E2B,es,es_dim,vasito,2,1.0,1
google/gemma-4-E2B,es,es_dim,platito,2,1.0,1
google/gemma-4-E2B,es,es_dim,zapatito,3,1.0,1
google/gemma-4-E2B,es,es_dim,momentito,2,1.0,1
google/gemma-4-E2B,es,es_plural,gatos,2,0.0,1
google/gemma-4-E2B,es,es_plural,libros,2,0.0,1
google/gemma-4-E2B,es,es_plural,coches,2,0.0,1
google/gemma-4-E2B,es,es_plural,mesas,2,0.0,1
google/gemma-4-E2B,es,es_plural,sillas,2,0.0,1
google/gemma-4-E2B,es,es_plural,casas,2,0.0,1
google/gemma-4-E2B,es,es_plural,perros,2,0.0,1
google/gemma-4-E2B,es,es_plural,niños,2,0.0,1
google/gemma-4-E2B,es,es_plural,colores,2,0.0,1
google/gemma-4-E2B,es,es_plural,flores,2,0.0,1
google/gemma-4-E2B,es,es_plural,papeles,2,0.0,1
google/gemma-4-E2B,es,es_plural,árboles,3,1.0,1
google/gemma-4-E2B,es,es_genero_a,gata,2,0.0,1
google/gemma-4-E2B,es,es_genero_a,niña,2,0.0,1
google/gemma-4-E2B,es,es_genero_a,perra,2,0.0,1
google/gemma-4-E2B,es,es_genero_a,hija,2,0.0,1
google/gemma-4-E2B,es,es_genero_a,hermana,2,0.0,1
google/gemma-4-E2B,es,es_genero_a,profesora,3,0.0,1
google/gemma-4-E2B,es,es_genero_a,doctora,2,1.0,1
google/gemma-4-E2B,es,es_genero_a,señora,2,0.0,1
google/gemma-4-E2B,es,es_genero_a,abuela,2,0.0,1
